_id,ltable_id,rtable_id,ltable_product_title,ltable_price,ltable_brand,ltable_model,ltable_operating_system,ltable_extended_title,rtable_product_title,rtable_price,rtable_brand,rtable_model,rtable_operating_system,rtable_extended_title,predicted_match
5112,a389,w3179,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 256gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.929.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 256gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.929.14,1
5113,a389,w3180,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 256gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.929.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 256gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.929.14,1
5114,a389,w3181,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520,$1.929.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520 $1.929.14,1
5115,a389,w3221,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5116,a389,w3222,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 10,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5117,a389,w3223,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5118,a389,w3224,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 10,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5119,a389,w3225,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5120,a389,w3226,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$1.949.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 256gb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $1.949.14,1
5122,a389,w3231,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,2017 lenovo thinkpad x1 carbon (5th gen) - windows 7 pro - intel core i7-7500u 180gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader (classic black),$1.779.14,lenovo,2017,windows 7,2017 lenovo thinkpad x1 carbon (5th gen) - windows 7 pro - intel core i7-7500u 180gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader (classic black) $1.779.14,1
5130,a389,w3286,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520,$2.099.14,lenovo,,windows 10,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520 $2.099.14,1
5131,a389,w3287,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520,$2.099.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520 $2.099.14,1
5132,a389,w3288,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$2.099.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $2.099.14,1
5133,a389,w3289,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520,$2.099.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 fhd ips (1920x1080) display fingerprint reader intel hd graphics 520 $2.099.14,1
5134,a389,w3290,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$2.099.14,lenovo,,windows 10,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $2.099.14,1
5136,a389,w3335,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$2.199.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $2.199.14,1
5137,a389,w3336,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$2.199.14,lenovo,,windows 10,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $2.199.14,1
5138,a389,w3337,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$2.199.14,lenovo,,windows 7,lenovo thinkpad x1 carbon 4 business ultrabook - windows 7 pro - intel core i7-6600u 1tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $2.199.14,1
5140,a389,w3438,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520,$1.949.14,lenovo,,windows 10 pro,lenovo thinkpad x1 carbon 4 business ultrabook - windows 10 pro - intel core i7-6600u 512gb ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader ac wifi intel hd graphics 520 $1.949.14,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 2tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520,$3.149.14,lenovo,,windows 8,lenovo thinkpad x1 carbon 4 business ultrabook - windows 8.1 pro - intel core i7-6600u 2tb nvme-pcie ssd 16gb ram 14 wqhd ips (2560x1440) display fingerprint reader intel hd graphics 520 $3.149.14,1
5141,a390,w257,hp x2 detachable intel atom x5-z8350 2gb ram 32gb emmc with windows 10 (10-p010nr),$259.00,hp,10-p010nr,windows 10,hp x2 detachable intel atom x5-z8350 2gb ram 32gb emmc with windows 10 (10-p010nr) $259.00,manufacturer refurbished - hp 10-p010nr 10.1 touch laptop intel atom x5-z8350 1.44ghz 2gb 32gb windows 10, ,hp,10-p010nr-rf,windows 10,manufacturer refurbished - hp 10-p010nr 10.1 touch laptop intel atom x5-z8350 1.44ghz 2gb 32gb windows 10 10-p010nr-rf,1
5142,a391,w1693,hp pavilion 15-au010wm 15.6 inch laptop (intel core i7-6500u 2.5ghz 12 gb ddr4-2133 sdram 1 tb 5400 rpm sata hard drive windows 10) silver,$615.89,hp,w2l53ua,windows 10,hp pavilion 15-au010wm 15.6 inch laptop (intel core i7-6500u 2.5ghz 12 gb ddr4-2133 sdram 1 tb 5400 rpm sata hard drive windows 10) silver $615.89 w2l53ua,hp pavilion 15-au010wm 15.6 liquid platinum gaming laptop windows 10 intel core i7-6500u processor nvidia geforce 940mx graphics 12gb memory 1tb hard drive,$539.00,hp,w2l53ua#aba,windows 10,hp pavilion 15-au010wm 15.6 liquid platinum gaming laptop windows 10 intel core i7-6500u processor nvidia geforce 940mx graphics 12gb memory 1tb hard drive $539.00 w2l53ua#aba,1
5143,a392,w735,lg gram thin and light laptop - 15.6 full hd ips display intel core i5 (8th gen) 8gb ram 256gb ssd back-lit keyboard - dark silver – 15z980-u.aas5u1,$1.246.99,lg,15z980-u.aas5u1,windows 10 home,lg gram thin and light laptop - 15.6 full hd ips display intel core i5 (8th gen) 8gb ram 256gb ssd back-lit keyboard - dark silver – 15z980-u.aas5u1 $1.246.99 windows 10 home,lg gram 15.6 fhd ultra-light notebook intel i5-7200u 8gb ram 256gb ssd, ,lg,15z970-u.aas5u1,,lg gram 15.6 fhd ultra-light notebook intel i5-7200u 8gb ram 256gb ssd 15z970-u.aas5u1,1
5144,a393,w2702,lenovo thinkpad e470 laptop with intel core i5-6200u processor 4gb ddr4 ram 500gb hdd & windows 7 pro - 14 - black - 20h10069us,$532.49,lenovo,20h10069us,windows 7 professional,lenovo thinkpad e470 laptop with intel core i5-6200u processor 4gb ddr4 ram 500gb hdd & windows 7 pro - 14 - black - 20h10069us $532.49 professional,lenovo thinkpad e470 - 14 - core i3 7100u - 4 gb ram - 500 gb hdd,$570.70,lenovo,20h10038us,windows 10,lenovo thinkpad e470 - 14 - core i3 7100u - 4 gb ram - 500 gb hdd $570.70 20h10038us windows,1
5154,a4,w1755,asus chromebook c202sa-ys02 11.6 ruggedized and water resistant design with 180 degree (intel celeron 4 gb 16gb emmc dark blue silver),$224.99,asus,c202sa-ys02,chrome,asus chromebook c202sa-ys02 11.6 ruggedized and water resistant design with 180 degree (intel celeron 4 gb 16gb emmc dark blue silver) $224.99 asus,c202sa-ys02 n3060 1.6g 4gb 16gb 11.6in chrome os,$224.99,asus,c202sa-ys02,chrome,c202sa-ys02 n3060 1.6g 4gb 16gb 11.6in chrome os $224.99 asus chrome,1
