id,product title,price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a2649,Alienware 17 R4 17.3 Full HD Gaming Laptop - 7th Gen. Intel Core i7-7820HK Processor up to 3.90 GHz 32GB Memory 2TB Solid State Drive 8GB NVIDIA GeForce GTX 1070 Windows 10 Pro,$3049.00,,Alienware,,2 TB,PC,Windows 10 Pro,3.9 GHz Intel Core i7,1,3.9 GHz,32 GB,17.3in
a2650,Dell Latitude 2016 Flagship Ultrabook E7470 i7-6600U 2.6GHz 16GB DDR4 RAM 512GB m.2SATA SSD Windows 10 Pro,$1999.11,,Techwizards,,512 GB,PC,Windows 10,2.6 GHz Intel Core i7,1,2.6 GHz,16 GB,15in
a2651,HP Envy X360 15M - 15.6 Full HD Touch - i7-7500U - 16GB - 1TB HDD - Silver,$1079.10,,HP,,1000 GB,,Windows 10,Intel Core i7,2,,16 GB,15.6in
a2652,Acer Aspire 14 Full HD 1920x1080 touchscreen widescreen laptop (2017 Newest) Intel Core i5-6200U 2.3GHz 8GB RAM 128GB SSD 802.11ac Bluetooth HDMI SD Card Reader Windows 10 Home 64-bit,$579.99,,Acer-14-touchscreen-i5-128G,,128 GB,PC,Windows 10,2.3 GHz Intel Core i5,2,2.3 GHz,8 GB,14in
a2653,Newest Asus 2-in-1 Convertible 15.6 Full HD Touchscreen Flagship Premium Gaming Laptop | Intel Core i7-7500U | NVIDIA GeForce 940MX | 12GB RAM| 2T HDD + 256G SSD | Windows 10,$949.00,,Asus,1920 x 1080,2256 GB,PC,Windows 10,2.7 GHz Intel Core i7,2,2.7 GHz,12 GB,15.6in
a2654,Lenovo Ideapad 720S 14 FHD IPS Laptop (Intel Core i5-7200U 8GB 256GB SSD Windows 10 Home Silver) 80XC0003US,$923.87,,Lenovo,1920x1080 pixels,256.0,PC,Windows 10 Home,2.5 GHz 8032,1,2.5 GHz,8 GB,14in
a2655,CUK ASUS N705UD VivoBook Pro Thin & Light Laptop 17 Full HD  Intel i7-8550U Processor 32GB RAM 500GB SSD + 1TB HDD NVIDIA Gaming GeForce GTX 1050 Backlit Keyboard Windows 10 Star Gray,$1494.99,,Computer Upgrade King,,1500 GB,PC,Windows 10 Home,1.8 GHz Intel Core i7,4,1.8 GHz,32 GB,17.3in
a2656,2016 Dell Inspiron 15 15.6-inch Touchscreen Flagship Laptop AMD A10-8700P 8GB 1TB HDD DVDRW Radeon R6 Graphics HDMI Bluetooth Win 10- Silver,$569.00,6 hours,Dell,1366 x 768,1 TB,PC,Win 10,1.8 GHz Intel Core i5,4,1.8 GHz,8 GB,15.6in
a2657,2016 HP Pavilion 15.6 Full HD High Performance Laptop Intel Core i5-6200U Processor 6GB RAM 1TB HDD 7.5-hour Battery Life DVD+/-RW Webcam WIFI HDMI Windows 10,$484.88,7.5 hours,HP,1920 x 1080,1 TB,PC,Windows 10,2.2 GHz Intel Core i5,2,2.2 GHz,6 GB,15.6in
a2658,VAIO Z Laptop (Intel Core i7-6567U 8GB Memory 256GB SSD WQHD Display Windows 10 Pro),$2388.88,13 hours,VAIO,2560 x 1440 pixels,256,Windows,Windows 10,3.3 GHz Intel Core i7,2,3.3 GHz,8 GB,13.3in
a2659,HP 15-inch Laptop Intel Pentium N3710 4GB RAM 1TB hard drive Windows 10 (15-bs010nr Gray),$419.99,6.45 hours,HP,1366x768 pixels,1000 GB,PC,Windows 10,1.6 GHz Pentium,4,1.6 GHz,4 GB,15.6in
a2660,Premium 2018 Newest HP ENVY x360 15.6 Inch FHD Flagship Touchscreen Laptop (AMD Quad-Core Ryzen 5 2500U 8GB DDR4 RAM 128GB SSD + 1TB HDD Backlit Keyboard B&O Speakers HD Webcam Windows 10),$849.00,,HP,1920x1080,128 GB,PC,Windows 10,2 GHz AMD E Series,4,2 GHz,8 GB,15.6in
a2661,Dell Inspiron 14-inch HD (1366 x 768) LED-Backlit Display Laptop PC | Intel Celeron 1.6GHz | 2GB RAM | 32GB eMMC | HDMI | WiFi | Bluetooth | WebCam | MaxxAudio Pro | Windows 10 | Black,$269.99,,Dell,,32 GB,PC,Windows 10,1.6 GHz Intel Celeron,2,1.6 GHz,32 GB,14in
a2662,Dell Inspiron 15 7000 Series Gaming Edition 15.6-Inch 4K Ultra HD Touchscreen Laptop - Intel Core i7-6500HQ 256GB SSD 16GB Memory NVIDIA GTX 960M 4GB Windows 10,$1109.00,,PC,3840 x 2160,256 GB,PC,Windows 10,2.6 GHz Intel Core i7,1,2.6 GHz,16 GB,15.6in
a2663,HP Turbo Silver 15.6 15-ac143wm Laptop PC with Intel Core i5-5200U Processor 6GB Memory 1TB Hard Drive and Windows 10 Home,$580.00,6 hours,HP,1366x768,1000 GB,PC,Windows 10,2.2 GHz Intel Core i5,2,2.2 GHz,6 GB,15.6in
a2664,Smart Buy 255 G6 A6-9220 4Gb,$354.99,7.5 hours,HP,,0 GB,,Unknown,8032,2,0 MHz,0 GB,15.6in
a2665,Acer Travel Mate NX.VDFAA.008;TMX349-M-5375 14 Traditional Laptop,$765.58,10 hours,Acer,1920 x 1080 pixels,256,,Windows 7 Professional,2.3 GHz Intel Core i5,2,2.3 GHz,8 GB,14in
a2666,HP High Performance 17.3 inch HD+ Laptop PC AMD A9-9420 Dual-Core 4GB DDR4 1TB HDD DVDRW Bluetooth 4.2 WIFI Windows 10 (Black),$429.00,,HP,1600 x 900,1 TB,PC,Windows 10,2 GHz Intel Core i3,2,2 GHz,6 GB,17.3in
a2667,Lenovo LaVie Z 360 - Core i7-5500U 8GB RAM 256GB SSD 13.3in WQHD Touch Display 20FF0022US ( Model),$1299.99,,Lenovo,2560 x 1440,256 GB,PC,Windows 10,2.4 GHz Intel Core i7,2,2.4 GHz,8 GB,13.3in
a2668,2016 Model Dell Inspiron 2-in-1 13.3 Full HD Touch Screen 1920 x 1080 Laptop Intel Core i5-6200U 2.3GHz 8GB RAM 256GB SSD WiFi-AC Bluetooth HDMI Webcam Windows 10,$699.00,8.25 hours,Dell,1920x1080,256 GB,PC,Windows 10,2.1 GHz Intel Core i5,2,2.1 GHz,8 GB,13.3in
a2669,2018 Flagship HP Pavilion 15.6 Inch Touschreen FHD IPS Laptop Computer (Intel Core i7-8550U 1.8GHz 12GB DDR4 RAM 128GB SSD + 1TB HDD Backlit Keyboard Intel Graphic HD Webcam Windows 10),$889.00,,HP,1920x1080,128 GB,PC,Windows 10,1.8 GHz Intel Core i7,4,1.8 GHz,12 GB,15.6in
a2670,Lenovo ThinkPad P51 Mobile Workstation Laptop - Windows 10 Pro - Intel Xeon E3-1505M 32GB ECC RAM 1TB SSD 15.6 UHD 4K 3840x2160 Display NVIDIA Quadro M2200M 4GB GPU Secure Smart Card Reader,$2899.21,,Lenovo,3840x2160,1 TB,,Windows 10 Pro,Intel,4,4 GHz,32 GB,15.6in
a2671,Lenovo Thinkpad T570 Premium Business Computer PC with 15.6 inch Full HD Touchscreen (Intel i7 Processor 15.6 FHD 1920x1080 Touch 16GB RAM 1TB PCIe SSD Fingerprint Backlit Keyboard Win 10 Pro),$2299.00,,MichaelElectronics2,1920 x 1080,1 TB,,Windows 10,Intel,2,2.8 GHz,16 GB,15.6in
a2672,2017 Acer Aspire R 2-in-1 15.6” FHD IPS Touchscreen Laptop Intel Core i7-7500U 12GB DDR4 RAM 1TB HDD NVIDIA GeForce 940MX 2GB Backlit Keyboard HDMI Bluetooth 802.11ac Win10- Aluminum Chassis,$789.99,9 hours,Acer,1920 x 1080 (FHD Touch IPS),1 TB,PC,Windows 10,2.7 GHz Intel Core i7,2,2.7 GHz,12 GB,15.6in
a2673,Dell Inspiron 11 i3137-3751sLV 11.6-Inch Touchscreen Laptop [Discontinued By Manufacturer],$317.97,,Dell,1366x768,500 GB,PC,Windows 8,1.4 GHz Intel Celeron,1,1.4 GHz,2 GB,11.6in
a2674,15.6 A49120 8G 1TB Win10,$369.00,5.5 hours,Acer,,0 GB,,Unknown,8032,2,0 MHz,0 GB,15.6in
a2675,Lenovo IdeaPad 320 17.3 HD+ Notebook Intel Core i7-7500U Upto 3.5GHz 20GB DDR4 256GB SSD DVD-RW Wifi Bluetooth Fingerprint Reader USB-C Windows 10 Home,$949.00,,Cravings,,256 GB,PC,Windows 10,2.7 GHz Intel Core i7,2,2.7 GHz,20 GB,17.3in
a2676,2018 Premium HP 17.3 Full HD IPS Business Gaming Laptop - Intel Dual-Core i7-7500U up to 3.5GHz 16GB DDR4 1TB HDD DVD Burner 4GB AMD Radeon 530 WLAN Bluetooth Webcam Backlit Keyboard Win 10,$859.99,,HP,,1 TB,PC,Windows 10,2.7 GHz Intel Core i7,2,2.7 GHz,16 GB,17.3in
a2677,Dell Inspiron 15-3567 Intel Core i3-7100U X2 2.4GHz 6GB 1TB 15.6 Win10 Black,$521.00,8 hours,Dell,1366x768,1000 GB,PC,Windows 10,2.4 GHz,2,2.4 GHz,6 GB,15.6in
a2678,ASUS VivoBook V400CA-DB31T 14-Inch Touchscreen Laptop (Intel Core i3 2365M 1.4 GHz Processor 4GB Memory 500GB HDD Windows 8 64-Bit),$549.00,5 hours,Asus,1366x768,24,PC,Windows 8;,1.4 GHz Core i3 2365M,2,1.4 GHz,4 GB,14in
a2679,MSI GF62 7RE-2025 BUNDLE!- Upgraded: 128GB SSD | 15.6 FHD eDP 94% Screen | Intel i7-7700HQ | NVIDIA GTX 1050 Ti | 16GB RAM | 1TB HDD | Windows 10 | RGB BACKLIT KEYBOARD,$1139.00,2 hours,XOTIC PC,,128 GB,PC,Windows 10,2.8 GHz Intel Mobile CPU,4,2.8 GHz,16 GB,15.6in
a2680,ASUS ROG GL753VE Gaming 17.3 Full HD Laptop - 7th Gen i7-7700HQ Processor up to 3.80 GHz 16GB Memory 1TB SSD + 2TB HDD 4GB NVIDIA GeForce GTX 1050Ti Graphics Windows 10 Metalic Black,$1629.00,,Asus,1920 x 1080,3000 GB,PC,Windows 10 Home,3.8 MHz Intel Core i7,1,3.8 MHz,16 GB,17.3in
a2681,Dell Inspiron i5559-7081SLV 15.6 Inch Touchscreen Laptop (Intel Core i7 8 GB RAM 1 TB HDD Silver Matte) Intel Real Sense and Microsoft Signature Image,$670.88,7 hours,Dell,1920x1080 pixels,1 TB,,Windows 10,2.5 GHz Intel Core i7,1,2.5 GHz,8 GB,15.6in
a2682,MSI GT73VR TITAN-427 Select Edition (i7-7820HK 16GB RAM 240GB NVMe SSD + 1TB HDD NVIDIA GTX 1070 8GB 17.3 Full HD 120Hz Windows 10) VR Ready Gaming Laptop,$2129.00,,EXcaliberPC,,1 TB,PC,Microsoft Windows 10,2.9 GHz Intel Core i7,4,2.9 GHz,16 GB,17.3in
a2683,Dell Inspiron i7559-7000 | 15.6 FHD | i7-6700HQ | 16GB RAM | 1TB +8GB SSD| NVIDIA GTX960M| Windows 10 64-bit,$919.00,,Dell,1920X1080,1 TB,PC,Windows 10,3.5 GHz Intel Core i7,4,3.5 GHz,16 GB,15.6in
a2684,Newest Dell Inspiron 15.6 FHD Gaming Laptop | Intel i5-7300HQ Quad-Core | NVIDIA GeForce GTX 1050 | 16GB RAM | 1TB and 8GB Hybrid Hard Drive | Windows Mixed Reality Ultra Ready | Windows 10,$829.00,,Dell,,1 TB,PC,Windows 10,2.5 GHz Intel Core i5,4,2.5 GHz,16 GB,15.6in
a2685,Acer 11.6 Chromebook 2GB 16GB | CB3-111-C4HT,$198.95,,Acer,1366 x 768,16 GB,,,Intel Celeron,,,2 GB,11.6in
a2686,Lenovo Flex 3 1130 2-in-1 80LY0010US - 11.6 HD Touch - Celeron N3060 - 2GB - 64GB SSD,$247.95,,,,64 GB,,Windows 10,Celeron N3060,,,2 GB,11.6in
a2687,Lenovo 11e 20EDS00100 11.6 ThinkPad LED Chromebook (AMD A-Series A4-6210 1.80 GHz),$193.66,,Lenovo,,500 GB,,microsoft windows 7 professional,1.8 GHz AMD A Series,1,1.8 GHz,0 GB,11.6in
a2688,Dell WT5-0022 Latitude E7440 Ultrabook i7-4600U 2.1 GHz 256GB Integrated HD Graphics  Windows 10 Pro Black/Dark Gray 14.1 (Certified Refurbished),$529.00,,Dell,1920x1080,256 GB,PC,Windows 10 Professional,2.1 GHz Intel Core i7,2,2.1 GHz,8 GB,14.1in
a2689,2016 HP 15.6 Touchscreen Premium High Performance Laptop AMD A10-9600P Quad-Core 2.4GHz 6GB RAM 1TB HDD DVD+/-RW Webcam WIFI HDMI Radeon R5 Graphics Windows 10,$419.00,5.5 hours,HP,1366 x 768,1 TB,PC,Windows 10,2.4 GHz AMD A Series,4,2.4 GHz,6 GB,15.6in
a2690,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 10 Pro - Intel i7-6700HQ 64GB RAM 500GB HDD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,$2099.14,,Lenovo,1920x1080,500 GB,,Windows 10 Pro,Intel,4,3.5 GHz,64 GB,15.6in
a2691,HP ProBook 450 G5 Notebook PC (2TA31UT#ABA) Intel i7-8550U 8GB RAM 256GB SSD Win10 Pro64,$989.89,,HP,1920 x 1080,256,PC,Windows 10,8032,4,0 MHz,0 GB,15.6in
a2692,Asus 90NB0B35-M11750 15.6 N3050 4gb 500gb W10,$345.10,,,,0 GB,,Unknown,Unknown,2,0 MHz,0 GB,15.6in
a2693,Dell Inspiron 11.6 Touchscreen 2 in 1 Laptop PC Intel Celeron N3060 Dual-Core Processor up to 2.48 GHz 4G Memory 32G Hard Drive Wifi USB 3.0 Bluetooth Windows 10 BLue,$399.99,,Dell,1366x768,32 GB,PC,Windows 10,1.6 GHz Intel Celeron,2,1.6 GHz,4 GB,11.6in
a2694,HP Elitebook 725 G4 12.5 Notebook Windows AMD A10 1.8 GHz 4 GB RAM 500 GB HDD AMD Radeon R5  Silver (1GF01UT#ABA),$504.38,,HP,1366 x 768 pixels,500 GB,Windows,Windows 7 Professional,1.8 GHz 8032,4,1.8 GHz,4 GB,12.5in
a2695,Sturdy Panasonic CF-31 Toughbook Laptop - Intel Core i5-2540M 2.6GHz - NEW 256GB SSD - 16GB DDR3 RAM - 13.1 TOUCHSCREEN - Win 7 PRO + MS Office - WiFi,$989.95,,Quality Refurbished Computers,,256 GB,PC,Windows 7 Professional,2.6 GHz Core i5-2540M,2,2.6 GHz,16 GB,13.1in
a2696,Lenovo 81C9000JUS Flex 5 1470 2-in-1 Notebook with Intel i7-8550U 8GB 512GB SSD 14,$1012.16,,Lenovo,1920 x 1080 pixels,512.0,,Windows 10,1.8 GHz 8032,1,1.8 GHz,8 GB,14in
a2697,Acer Aspire S7-392-6807 13.3-Inch WQHD Touchscreen Ultrabook (Crystal White),$699.00,7.5 hours,Acer,2560 x 1440 pixels,128,,Windows 8,1.6 GHz Intel Core i5,2,1.6 GHz,8 GB,13.3in
a2698,Thinkcentre M710s Intel Core I7-6700 (3.40Ghz 8Mb) Windows 7 Professional 64,$780.84,,Lenovo,,0 GB,,Unknown,8032,4,0 MHz,8 GB,
a2699,Lenovo ThinkPad P51 Mobile Workstation Laptop - Windows 10 Pro - Intel Xeon E3-1535M 64GB RAM 1TB SSD 15.6 FHD IPS 1920x1080 Display NVIDIA Quadro M2200M 4GB GPU Smart Card Reader,$2999.21,,Lenovo,1920x1080,1 TB,,Windows 10 Pro,Intel,4,4.2 GHz,64 GB,15.6in
a2700,Dell Inspiron 7000 13.3-Inch Touchscreen Laptop (Intel Core i7 8GB 256GB SSD No DVD Backlit Keyboard Stylus Bluetooth Windows 10) - Silver,$848.00,,Dell,,256 GB,PC,Windows 10 Home 64-bit,2.5 GHz Intel Core i7,2,2.5 GHz,8 GB,13.3in
a2701,Lenovo N22 Winbook 80S6001UUS 11.6 Netbook - Intel Celeron N3060 Dual-core [2 Core] 1.60 GHz - 4 GB DDR3L SDRAM - 32 GB Flash Me,$194.16,,,1366 x 768 ( HD ),0 GB,,Unknown,Unknown,2,0 MHz,4 GB,11.6in
a2702,Newest Dell Inspiron i5547 15.6 Touchscreen High Performance Laptop Intel Core i5-4210u Processor 8GB RAM 1TB HDD Backlit Keyboard Webcam WIFI HDMI Bluetooth Windows 8.1 Windows 10,$599.00,5 hours,Dell,1366 x 768,1,PC,Windows 8.1,1.7 GHz Intel Core i5,2,1.7 GHz,8 GB,15.6in
a2703,Acer 15.6 LED backlit display 1920x1080 Chromebook (2018 Newest) Intel Celeron processor 3205U 1.5 GHz 4GB RAM 16GB SSD 802.11AC Bluetooth HDMI HD Webcam media reader Chrome OS,$279.99,,Acer-15.6-Chromebook-4GB-16GB SSD,,16 GB,PC,Chrome OS,1.5 GHz Intel Celeron,2,1.5 GHz,4 GB,15.6in
a2704,Lenovo ThinkPad P51 Mobile Workstation - Windows 10 Pro - Intel Quad-Core i7-7700HQ 32GB RAM 512GB SSD + 1TB HDD 15.6 UHD IPS 3840x2160 Display NVIDIA Quadro M1200M 4GB Secure Smart Card Reader,$2399.16,,Lenovo,3840x2160,512 GB,,Windows 10 Pro,Intel,2,3.8 GHz,32 GB,15.6in
a2705,MSI GL62M 7RD-1407 Intel i5-7300HQ 2.5 GHz (3.1 GHz Boost) 8GB 256GB SSD NVIDIA GeForce GTX1050 15.6 LCD Win 10 Gaming Computer Notebook Laptop Home Bundle Kit (GL62M1407),$749.00,,Circuit City,1920 x 1080,256 GB,PC,Windows 10 Home,2.5 GHz Intel Core i5,4,2.5 GHz,8 GB,15.6in
a2706,Dell V4JHF Latitude 7480 Laptop 14 FHD Intel Core i7-7600U 8GB DDR4 256GB Solid State Drive Windows 10 Pro,$1441.87,,Dell,1920X1080 pixels,256,PC,Windows 10 Pro,2.8 GHz 8032,2,2.8 GHz,8 GB,14in
a2707,2016 Top-of-the-line 4th Gen Lenovo ThinkPad X1 Carbon 14 WQHD Business Laptop - Intel Core i7-6600U up to 3.4GHz 16GB RAM 512GB SSD Fingerprint Reader WLAN Bluetooth Windows 7/10 Pro,$1949.99,8 hours,Lenovo,2560 x 1440,512 GB,PC,Windows 7 Professional 64-bit Windows 10 Professional,3.4 GHz Intel Core i7,2,3.4 GHz,16 GB,14in
a2708,Panasonic Toughbook CF-53 14 Notebook Laptop - Intel Core i5-4310U 2.0 GHz 16GB Memory 1TB SSD Windows 10 Pro,$2129.00,,Panasonic,,1 TB,PC,Windows 10 Pro,2 GHz Intel Core i5,1,2 GHz,16 GB,14in
a2709,Dell Inspiron 15.6? 1366x768 LED-backlit laptop (2018 Newest) 7th Gen AMD FX-9800P Quad Core 2.7GHz Radeon R7 4GB Graphics 8GB RAM 1TB HDD 802.11ac Bluetooth HDMI Webcam media reader Win10,$499.99,,Dell,,1 TB,PC,Windows 10,2.7 GHz,4,2.7 GHz,8 GB,15.6in
a2710,Dell V552G Latitude 5580 Laptop 15.6 HD Intel Core i5-7300U 4GB DDR4 500GB Hard Drive Windows 10 Pro,$758.00,,Dell,1366x768 pixels,500 GB,PC,Windows 10 Pro,2.6 GHz 8032,2,2.6 GHz,4 GB,15.6in
a2711,Lenovo Ideapad 110 Series 15.6 HD Laptop Intel Pentium 4405U 2.10 GHz 4GB DDR4 500GB HDD DVD-RW 802.11AC Bluetooth 4.1 HDMI Win 10 - Black,$290.99,,Lenovo,1366 x 768,500 GB,PC,Windows 10,2.1 GHz Pentium,2,2.1 GHz,4 GB,15.6in
a2712,Dell XPS 13 9360 with Intel Core i7-8550u 8th Generation 16GB 512GB PCIe SSD 13.3'' QHD+ Touch-screen 60WHr Battery | Silver Laptop,$1548.11,,XPS 13,3200x1800,512 GB,PC,Windows 10,1.8 GHz Intel Core 2 Quad,4,1.8 GHz,16 GB,13.3in
a2713,Lenovo Legion Y520 15.6 Gaming Laptop (7th Generation Intel i7 1TB HDD 8GB DDR4 Windows 10 NVIDIA GeForce GTX 1050 Ti) 80WK001JUS,$909.00,,Lenovo,,0 GB,,Unknown,8032,4,0 MHz,0 GB,15.6in
a2714,HP 2LV77UT#ABA Zbook 14U G4 Workstation 14 Notebook Windows Intel Core I5 2.5 Ghz 8 GB Ram 256 GB SSD Space Silver,$794.94,10 hours,HP,1920 x 1080 pixels,256,Windows,Windows 10 Pro,2.5 GHz 8032,2,2.5 GHz,8 GB,14in
a2715,Lenovo 20FU0025US TopSeller ThinkPad L460 14 Intel Core i5-6300U 8GB 256GB Windows 10 Downgrade Windows 7 Professional 64Bit,$769.97,,Lenovo,1920 x 1080 pixels,256.0,PC,Windows 7 Professional 64-Bit downgrade rights from Windows 10 Pro 64-Bit,2.4 GHz 8032,1,2.4 GHz,4 GB,14in
a2716,Dell - Inspiron I3542-11001BK 15.6 Touch-Screen Laptop / Intel Core i3 / 4GB Memory / 750GB Hard Drive /DVD±RW/CD-RW / Windows 8.1 64-bit / Black,$379.99,,Dell,,750 GB,,Windows 8;,Intel Core i3,2,,4 GB,15.6in
a2717,OMEN X by HP 17.3 inch 4K UHD Gaming and Business Laptop PC (Intel i7 Quad Core Processor 32GB RAM 2TB SSD 17.3 3840x2160 Display NVIDIA GeForce GTX 1080 Win 10 Pro) VR Ready,$3599.00,,MichaelElectronics2,3840 x 2160,2 TB,,Windows 10,Intel,4,2.9 GHz,32 GB,17.3in
a2718,ASUS Transformer Book T300 Chi Signature Edition 2-in-1 PC - 12.5 Full HD Touchscreen Display Intel Core M5Y10c 4GB RAM 128GB SSD Intel HD Graphics 5300 Windows 8.1 - Dark Blue,$499.99,8 hours,Asus,,128 GB,PC,Windows 8.1,Core M-5Y10c,2,,4 GB,12.5in
a2719,2018 Newest HP Flagship Envy x360 2-in-1 Laptop 15.6 FHD Touchscreen Display AMD FX-9800P Procressor AMD Radeon R7 8GB DDRR4 SDRAM 1TB Hard Drive Windows 10,$649.99,,HP,,1 TB,PC,Windows 10,2.7 GHz FX 4-Core,4,2.7 GHz,8 GB,15.6in
a2720,CUK HP Omen 17 Gamer VR Laptop (NVIDIA GTX 1070 8GB Intel i7-7700HQ 16GB RAM 128GB SSD + 1TB HDD) - Best 17.3 Full HD IPS 120Hz - VR Ready Gaming with Windows 10 Notebook Computer,$1649.99,,Computer Upgrade King,1920 x 1080,1128 GB,PC,Windows 10 Home x64-bit,2.8 GHz Intel Core i7,4,2.8 GHz,16 GB,17.3in
a2721,Flagship Acer Premium R11 11.6 Convertible 2-in-1 HD IPS Touchscreen Chromebook - Intel Quad-Core Celeron N3160 1.6GHz 4GB RAM 32GB SSD WLAN Bluetooth Webcam HDMI USB 3.0 Chrome OS - White,$359.00,10 hours,Acer,1366x768 HD,32 GB,Home and Education Chromebook,Chrome OS,1.6 GHz Intel Celeron,4,1.6 GHz,4 GB,11.6in
a2722,Lenovo 100-15IBY 80MJ 80MJ00G2US 15.6 Notebook LCD Intel Celeron N2840 (1M Cache up to 2.58 GHz) 500GB HDD 4GB RAM Windows 10 Black,$274.99,3 hours,Lenovo,,500 GB,,Windows 10,2.16 GHz Intel Celeron,2,2.16 GHz,4 GB,15.6in
a2723,Dell Latitude E5570 Intel Core i5-6300U X2 2.4GHz 8GB 256GB SSD 15.6'' Win10Black,$1599.11,8 hours,Dell,1920x1080,256 GB,PC,Windows 10,2.4 GHz Intel Core i5,2,2.4 GHz,8 GB,15.6in
a2724,2018 Flagship HP Pavilion 15.6 FHD IPS Gaming Business Laptop Intel Quad-Core i7-8550U 16GB DDR4 256GB SSD 4GB NVIDIA GeForce 940MX DVDRW Backlit Keyboard B&O PLAY WLAN Bluetooth USB Type-C Win 10,$929.00,8.75 hours,HP,1920x1080,256 GB,Home and Business Full HD IPS Laptop,Windows 10 Home 64-Bit,1.8 GHz Intel Core i7,4,1.8 GHz,16 GB,15.6in
a2725,Premium 2018 Flagship Newest HP 15.6 Inch Touchscreen Laptop Computer (Intel 8th Gen Core i5-8250U up to 3.4GHz 16GB DDR4 RAM 512GB SSD DVD WiFi Intel HD Graphics 620 HD Webcam Windows 10),$799.00,,HP,1366x768,512 GB,PC,Windows 10,2.5 GHz Intel Core i5,2,2.5 GHz,16 GB,15.6in
a2726,2017 Lenovo Ideapad 14-inch Performance Laptop Intel Dual-Core Processor up to 2.48 GHz 2GB RAM 32GB SSD Webcam Bluetooth HDMI 802.AC Windows 10 Free Office 365 1-year ($70 Value),$328.98,,Lenovo,1366 x 768 (HD),32 GB,PC,Windows 10,1.6 GHz Intel Celeron,2,1.6 GHz,2 GB,14in
a2727,Dell Inspiron 5000 Series 15.6 Touchscreen Pro Laptop Flagship Edition AMD-A10 processor up to 3.2Ghz 8G 1T HDD WIDI HDMI DVD Backlit Keyboard MaxxAudio 802.11AC Windows 10 Silver,$548.51,,Dell,1366x768,1 TB,PC,Windows 10,3.2 GHz AMD A Series,2,3.2 GHz,8 GB,15.6in
a2728,Dell Inspiron 15R i15RMT-4902sLV (5537) 15 Moon Silver 4TH GENERATION (LASTEST) i5-4200U 6Gb/500Gb/Win8 Touch Laptop,$559.99,,Dell,1366 x 768,500 GB,PC,Windows 8,Intel Core i5,,,6 GB,15.6in
a2729,2018 Flagship HP 15.6 Inch Touchscreen Flagship Notebook Laptop Computer (Intel Core i3-7100U 2.4GHz 16GB DDR4 RAM 256GB SSD DVD WiFi Intel HD Graphics 620 HD Webcam Windows 10) Black,$629.00,,HP,1366x768,256 GB,PC,Windows 10,2.4 GHz Intel Core i3,2,2.4 GHz,16 GB,15.6in
a2730,Lenovo ThinkPad T540p 15.6-Inch FHD - 2.6GHz Intel Core i5-4300M Processor 8GB DDR3 500GB HDD Intel HD Graphics 4600 + NVIDIA GeForce GT 730M Windows 7 Pro - Black,$829.00,11 hours,Lenovo,1920 X 1080,500 GB,PC,Windows 7 Professional,2.6 GHz Intel Core i5,2,2.6 GHz,8 GB,15.6in
a2731,Lenovo Ideapad 100S - 14 HD - Intel Celeron N3060 - 2GB - 32GB SSD - Blue,$319.89,,Lenovo,,32 GB,,Windows 10,Celeron N3060,2,,2 GB,14in
a2732,ASUS ROG GL753VE Gaming 17.3 Full HD Laptop - 7th Gen i7-7700HQ Processor up to 3.80 GHz 32GB Memory 256GB SSD + 1TB HDD 4GB NVIDIA GeForce GTX 1050Ti Graphics Windows 10 Pro Metalic Black,$1679.00,,Asus,1920 x 1080,1256 GB,PC,Windows 10 Pro,3.8 MHz Intel Core i7,1,3.8 MHz,32 GB,17.3in
a2733,ASUS ROG GL551 Series GL551JW-DS71 15.6-Inch Gaming Laptop 4th Generation (Intel Core i7-4720HQ 2.60 GHz 16 GB Memory 1 TB HDD NVIDIA GeForce GTX 960M 2 GB Windows 8.1 64-Bit) Black,$1646.99,,Asus,1920*1080 pixels,16 GB,,Windows 8.1,2.6 GHz Intel Core i7,4,2.6 GHz,16 GB,15.6in
a2734,Apple MacBook Pro 13 Z0UN0004E with Touch Bar: 3.1GHz dual-core Intel Core i5 512GB - Space Gray (Mid 2017),$2199.00,10 hours,Apple,2560 x 1600,512 GB,Mac,Mac OS,3.1 GHz Intel Core 2 Quad,2,3.1 GHz,16 GB,13.3in
a2735,Dell Precision 7720 Mobile Workstation with Intel i7-6820HQ 8GB 500GB HDD,$1858.81,,Dell,1920 x 1080 pixels,500 GB,,Windows 10 Pro,3.6 GHz 8032,1,3.6 GHz,8 GB,17.3in
a2736,CUK ASUS GL702VS ROG Gamer Laptop (Intel Quad Core i7-7700HQ 16GB RAM 128GB NVMe SSD + 1TB HDD NVIDIA GTX 1070 8GB 17.3 Full HD 120Hz 5ms Windows 10) - VR Ready Gaming Notebook Computer,$1689.99,,Computer Upgrade King,,1128 GB,PC,Windows 10 Home,2.8 GHz Intel Core i7,4,2.8 GHz,16 GB,17.3in
