id,left_id,left_model,left_extended_title,right_id,right_model,right_extended_title
5870,a2931,nx.m4uaa.001,acer s3 391 6046 13.3 intel core i3 2367m 4gb 320gb hdd 20gb ssd windows 8 nx.m4uaa.001,w769,nx.q0uaa.001,manufacturer acer predator 17 g9 792 790g 17.3 touchscreen windows 10 intel core i7 6700hq 64gb 2tb 512gb solid state nx.q0uaa.001
5871,a2934,acer predator helios 300,acer predator helios 300 15.6 full hd 7th gen intel core i7 7700hq 3.80ghz 16gb 256gb ssd 1tb hdd 6gb nvidia geforce gtx 1060 windows 10 home,w2557,g3 572 72yf var 1,acer predator helios 300 g3 572 72yf w free bundle! 15.6” intel core i7 7700hq nvidia geforce gtx 1060 16gb ddr4 256gb ssd 1tb hdd var windows
5872,a2940,thinkpad p50,lenovo thinkpad p50 windows 7 intel i7 6700hq 32gb 512gb nvme ssd 1tb hdd 15.6 fhd ips 1920x1080 nvidia quadro m1000m thinkpad professional,w2599,thinkpad,refurbished lenovo thinkpad t430 i5 2.6ghz 8gb 240ssd windows 10 64 cam 
5873,a2940,thinkpad p50,lenovo thinkpad p50 windows 7 intel i7 6700hq 32gb 512gb nvme ssd 1tb hdd 15.6 fhd ips 1920x1080 nvidia quadro m1000m thinkpad professional,w2687,,lenovo thinkpad p50 windows 10 intel i7 6700hq 64gb 500gb hdd 15.6 fhd ips 1920x1080 nvidia quadro m1000m ac wi fi 
5874,a2942,gl62m 7rdx,msi gl62m 7rdx 1408 select i7 7700hq 16gb 120gb nvme ssd 1tb hdd nvidia gtx 1050 2gb 15.6 full hd windows 10 excaliberpc microsoft,w1362,gl62m 7rdx 1096,msi gl62m 7rdx 1096 15.6 w intel i7 7700hq 16gb & 1tb hdd gl62m 7rdx 1096 windows
5875,a2942,gl62m 7rdx,msi gl62m 7rdx 1408 select i7 7700hq 16gb 120gb nvme ssd 1tb hdd nvidia gtx 1050 2gb 15.6 full hd windows 10 excaliberpc microsoft,w1437,gl62m 7rd 058,msi gl62m 7rd 058 15.6 intel core i5 7th gen 7300hq 2.50 ghz nvidia geforce gtx 1050 8 gb 128 gb ssd 1 tb hdd windows 10 pc microsoft
5876,a2942,gl62m 7rdx,msi gl62m 7rdx 1408 select i7 7700hq 16gb 120gb nvme ssd 1tb hdd nvidia gtx 1050 2gb 15.6 full hd windows 10 excaliberpc microsoft,w2602,gl62m 7rdx 2070,msi gl62m 7rdx 2070 15.6 i7 7700hq 8gb 1tb gtx 1050 gl62m 7rdx 2070 microsoft windows windows
5877,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1116,nx.gmbaa.001,refurbished acer spin intel pentium 1.10 ghz 4 gb 64gb windows 10 nx.gmbaa.001
5878,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1696,nx.g85aa.001,acer denim 11.6 cb3 131 c3sz chromebook 11 pc intel celeron n2840 dual core 2gb 16gb google chrome nx.g85aa.001
5879,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1764,nx.gddaa.001,acer chromebook 14 for work cp5 471 c0ex 14 celeron 3855u 4 gb 16 gb ssd us nx.gddaa.001
5880,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1770,nx.gp6aa.001,c771t c1ws celeron 3855u 1.6g 4gb 32gb 11.6in tch chrome acer nx.gp6aa.001 chrome
5881,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1793,nx.gjeaa.001,manufacturer acer cb3 431 c0ak 14 chromebook chrome intel celeron n3160 4gb 32gb nx.gjeaa.001
5882,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1799,nx.gm8aa.001,acer chromebook 11 n7 c731 c8ve 11.6 celeron n3060 4 gb 16 gb ssd us nx.gm8aa.001 os
5883,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1812,nx.gm8aa.001,refurbished acer 11.6 intel celeron dual core 1.6ghz 4gb 16gb chrome c731 c8ve nx.gm8aa.001
5884,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1818,nx.gddaa.001,refurbished acer cp5 471 14 chromebook chrome intel celeron 3855u 4gb 16gb solid state nx.gddaa.001
5885,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1894,nx.gn3aa.001,refurbished acer 11.6 chromebook 11 intel celeron 1.6ghz 4gb 16gb chromeos nx.gn3aa.001
5886,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1927,nx.gukaa.001,acer chromebook 11 c732 c6wu 11.6 lcd chromebook intel celeron n3350 dual core [2 core] 1.10 ghz 4 gb lpddr4 32 gb chrome 1366 x 768 comfyview obsidian nx gukaa 001 nx.gukaa.001 os
5887,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1928,nx.gukaa.001,acer chromebook 11 c732 c6wu 11.6 lcd chromebook intel celeron n3350 dual core [2 core] 1.10 ghz 4 gb lpddr4 32 gb chrome 1366 x 768 comfyview obsidian nx gukaa 001 nx.gukaa.001 os
5888,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w193,nx.gpzaa.001,acer spin 11 11.6 touchscreen 2 1 chromebook celeron n3350 4gb 32gb emmc nx.gpzaa.001 os
5889,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1978,nx.g15aa.001,acer granite 15.6 cb3 531 c4a5 chromebook pc intel celeron n2830 dual core 2gb 16gb chrome nx.g15aa.001
5890,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w1979,nx.gnwaa.001,acer chromebook demo unit cb nx.gnwaa.001 os
5891,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w206,nx.gtqaa.001,acer spin sp515 51gn sp515 51gn 807g 15.6 intel core i7 i7 8550u 8gb ddr4 1tb hdd windows 10 1920 x 1080 ips convertible 2 1 nx.gtqaa.001
5892,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2102,nx.gmsaa.001,acer aspire e 15 e5 553 t5k4 15.6 a10 9600p 8 gb 1 tb hdd us nx.gmsaa.001 windows
5893,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2168,nx.glbaa.001,acer aspire e15 e5 575 74rc 15.6 full hd screenintel core i7 7500u 8gb ddr4 1tb windows 10 steel nx.glbaa.001
5894,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2235,nx.gsjaa.001,acer swift 3 15.6 full hd 8th gen intel core i5 8250u nvidia geforce mx150 8gb ddr4 256gb ssd windows 10 sf315 51g 51ce nx.gsjaa.001 microsoft
5895,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2256,nx.gh4aa.001,es1 732 p4g9 n4200 1.1g 4gb 1tb 17.3in 11ac w10h 64bit acer nx.gh4aa.001 windows
5896,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2291,nx.gswaa.001,acer aspire a517 51 a517 51 568y 17.3 core i5 i5 8250u 8gb ddr4 1tb hdd windows 10 obsidian nx.gswaa.001
5897,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2302,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 1600x900 i3 6006u 8gb 1tb win10 nx.gsuaa.001 windows
5898,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2382,nx.gntaa.001,acer aspire 3 intel celeron n3350 4gb 500gb hdd nx.gntaa.001 windows 10
5899,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2431,nx.gjzaa.001,acer aspire f 15 f5 573 55w1 15.6 core i5 7200u 8 gb 1 tb hdd us nx.gjzaa.001 windows 10
5900,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2436,nx.gqjaa.001,acer swift 3 14.0 fullhd core i5 i5 8250u quad core 8gb 256gb ssd win10 nx.gqjaa.001 windows
5901,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2467,nx.gn2aa.001,acer swift 7 intel i7 7y75 8gb 512gb ssd nx.gn2aa.001 windows 10
5902,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2481,nx.gmtaa.001,refurbished acer 15.6 amd fx quad core 2.7ghz 16 gb 1tb hdd 128gb ssd windows 10 nx.gmtaa.001
5903,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2515,nx.ghgaa.001,acer aspire e 15 e5 575g 53vg 15.6 core i5 6200u 8 gb 256 gb ssd us nx.ghgaa.001 windows 10
5904,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2540,nx.gl2aa.001,manufacturer acer spin sp111 31 c2w3 11.6 intel celeron n3350 1.10 ghz 4gb 32 gb windows 10 nx.gl2aa.001
5905,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2673,nx.gp5aa.001,refurbished acer aspire a5 intel core i7 2.7ghz 12gb 256gb ssd windows 10home nx.gp5aa.001
5906,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w2727,nx.gqlaa.001,acer swift 3 14.0 fullhd i5 8250u quad core 8gb 256gb ssd win10 nx.gqlaa.001 windows
5907,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w28,nx.gngaa.001,manufacturer acer 11.6 intel celeron 1.1 ghz 4 gb 32 gb windows 10 sp111 31n c4ug nx.gngaa.001
5908,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w4551,nx.gstaa.001,refurbished acer intel core i5 2.50 ghz 8 gb 256 gb ssd windows 10 nx.gstaa.001
5909,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w757,nx.gl7aa.001,sp113 31 p0y1 n4200 1.1g 4gb 128gb ssd 13.3in 11ac bt4.1 w10h acer america notebooks nx.gl7aa.001 windows
5910,a2944,nx.gswaa.001,17.3 ci58250 8g 1tb w10 acer nx.gswaa.001 unknown,w895,nx.gkhaa.001,refurbished acer 15.6 intel core i7 2.7 ghz 12 gb 1tb hdd windows 10 r5 571tg 78g8 nx.gkhaa.001
5911,a2945,i7348 3571slv,dell i7348 3571slv inspiron 13 7000 series 13 2 1 convertible touchscreen intel core i3 5010u 4gb 500gb hdd i7348 3571slv windows home,w195,i7348 3571slv,refurbished dell i7348 3571slv inspiron 13 7000 series 13 2 1 convertible touchscreen intel core i3 5010u 4gb r i7348 3571slv
5912,a295,t8tjg,hp omen 15 ax250wm 15.6 full hd ips core i7 7700hq qc nvidia gtx 1050ti 4gb 12gb 1tb t8tjg windows,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5913,a2951,mnyf2ll a,apple mnyf2ll a 12 macbook retina 1.2ghz intel core m3 dual core 8gb 256gb ssd mac space x,w3956,mnyf2ll a rfb,apple macbook mnyf2ll a intel core m3 7y32 x2 1.1ghz 8gb 256gb ssd 12 mnyf2ll a rfb macos 10.12
5914,a2952,w202na dh02,asus vivobook w202na dh02 rugged 11.6 windows 10 intel dual core celeron 2.4 ghz 4gb 64gb emmc spill proof usb 3.0 hdmi 2.6 lbs. asus,w2007,w202na dh02,asus vivobook w202na dh02 rugged 11.6 windows 10 intel® apollo lake dual core celeron ® 2.4 ghz 4gb 64gb emmc spill proof w202na dh02
5915,a2953,15z970 u.aas5u1,lg gram 15.6 full hd ips intel core i5 7th gen 8gb 256gb ssd back lit 15z970 15z970 u.aas5u1 windows 10,w2380,13z970 u.aaw5u1,lg 13z970 u.aaw5u1 gram intel i5 8gb 256gb ssd 13 elite suite 17 standard software bundle corel wordperfect pc moverpdf fusionx9 1 extended windows 10
5916,a2953,15z970 u.aas5u1,lg gram 15.6 full hd ips intel core i5 7th gen 8gb 256gb ssd back lit 15z970 15z970 u.aas5u1 windows 10,w734,15z970 a.aas7u1,lg gram intel i7 16gb 15.6 touchscreen 15z970 a.aas7u1 software extended bundle windows 10
5917,a2953,15z970 u.aas5u1,lg gram 15.6 full hd ips intel core i5 7th gen 8gb 256gb ssd back lit 15z970 15z970 u.aas5u1 windows 10,w735,15z970 u.aas5u1,lg gram 15.6 fhd intel i5 7200u 8gb 256gb ssd 15z970 u.aas5u1
5918,a2953,15z970 u.aas5u1,lg gram 15.6 full hd ips intel core i5 7th gen 8gb 256gb ssd back lit 15z970 15z970 u.aas5u1 windows 10,w743,15z970 a.aas7u1,lg 15z970 a.aas7u1 gram intel i7 16gb 15.6 touchscreen 
5919,a2954,gp72x leopard,msi gp72mx leopard 1214 17.3” gp72x leopard windows 10 home,w2411,gp72x leopard 1214,msi 17.3 core i7 gtx1050 16gb ddr4 128gb ssd 1tb hdd gp72x leopard 1214 microsoft windows windows
5920,a2958,t8tjg,2018 hp 15.6 hd sva brightview pc intel 8th gen core i5 8250u quad core 12gb ddr4 2tb hdd windows 10 purple purple t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5921,a296,t8tjg,2017 lenovo yoga book 10.1 fhd touch ips 2 1 convertible tablet pc intel atom x5 z8550 1.44ghz 4gb 64gb ssd hd windows 10 carbon t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5922,a2960,gl72m 7rdx 800,msi gl72m 7rdx 800 i7 7700hq 8gb 128gb sata ssd 1tb hdd nvidia gtx 1050 2gb 17.3 full hd windows 10 excaliberpc microsoft,w2636,gl72m 7rdx,msi gl72m 7rdx 17.3 i7 7700hq 16gb 128gb ssd 1tb gtx 1050 gl72m 7rdx microsoft windows windows
5923,a2961,20fd003rus,lenovo thinkpad yoga 260 12.5 core i5 6300u 180gb ssd 8gb win 10 20fd003rus unknown,w1343,20fd002hus,lenovo thinkpad yoga 260 12.5 core i5 6300u 8 gb 256 gb ssd 20fd002hus windows 10 
5924,a2961,20fd003rus,lenovo thinkpad yoga 260 12.5 core i5 6300u 180gb ssd 8gb win 10 20fd003rus unknown,w291,20fd002hus,lenovo thinkpad yoga 260 20fd002hus 12.5 2 1 intel 20fd002hus windows 10 edition
5925,a2961,20fd003rus,lenovo thinkpad yoga 260 12.5 core i5 6300u 180gb ssd 8gb win 10 20fd003rus unknown,w356,20fd0001us,lenovo thinkpad yoga 260 12.5 convertible w intel i3 & 128gb ssd 20fd0001us windows 10
5926,a2961,20fd003rus,lenovo thinkpad yoga 260 12.5 core i5 6300u 180gb ssd 8gb win 10 20fd003rus unknown,w79,20fd003rus,lenovo thinkpad yoga 260 12.5 core i5 6200u 8 gb 180 gb ssd 20fd003rus windows 10 
5927,a2963,gl72m 7rdx 699,msi gl72m 7rdx 699 17.3 full hd i7 7700hq geforce gtx 1050 2g 16gb dram 256gb ssd 1tb steelseries windows home,w2636,gl72m 7rdx,msi gl72m 7rdx 17.3 i7 7700hq 16gb 128gb ssd 1tb gtx 1050 gl72m 7rdx microsoft windows windows
5928,a2965,,hp 15.6 hd pc intel core i7 6500u 8gb 1tb hdd rw hdmi dts windows 10 ,w2308,,hp 15 ay107cl 15.6 hd intel core i7 7500u 16g 1tb hdd rw windows 10 
5929,a2967,t8tjg,asus 2 1 15.6 fhd touchscreen pc intel core i7 7500u nvidia geforce 940mx 16gb 2tb hdd thunderbolt port windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5930,a297,ge63vr raider 075,msi ge63vr raider 075 15.6 120hz 3ms i7 7700hq gtx 1070 8g 16gb 128gb ssd 1tb windows home,w2601,ge63vr,msi ge63vr raider 075 15.6 i7 7700hq 16gb 1tb 128gb gtx1070 win10 ge63vr windows
5931,a2973,tp203na wb01t,asus tp203na wb01t vivo book flip 12 2 1 convertible touchscreen intel dual core celeron n3350 4gb 500gb hdd stay asus windows 10 home,w582,tp203na wb01t,asus vivobook flip 12 2 1 touchscreen dual core celeron 4gb 500gb windows 10 finger print asus stylus pen tp203na wb01t
5932,a2974,80ve000mus,lenovo flex 4 2 1 tablet 15.6 full hd touchscreen intel core i7 7500u 8gb 256gb ssd amd radeon r7 m460 windows 10 80ve000mus ,w999,80ve000eus,lenovo ideapad flex 15.6 touchscreen 2 1 w 8gb & 256gb ssd 80ve000eus windows 10
5933,a2976,mjlq2ll a,apple 15 macbook retina 2.2ghz intel core i7 16gb 256gb intel iris mjlq2ll a x,w3926,mjlq2ll a,refurbished apple macbook 15 retina quad i7 2.2ghz 16gb ddr3 1tb ssd iris 1.5gb x sierra thunderbolt hdmi mjlq2ll a 10.12
5934,a2977,i5577 7359blk pus,dell inspiron 15.6 full hd core i7 7700hq 8 gb 1000 gb hdd 128gb ssd gtx 1050 i5577 7359blk pus windows,w1385,,dell inspiron 15.6 i5577 7359blk pus i7 8gb 1tb 128gb ssd nvidia gtx 1050 pc microsoft windows
5935,a2977,i5577 7359blk pus,dell inspiron 15.6 full hd core i7 7700hq 8 gb 1000 gb hdd 128gb ssd gtx 1050 i5577 7359blk pus windows,w2310,i7577 5258blk pus,dell inspiron 15 core i5 7300hq gtx 1060 6gb 128gb ssd 1tb hdd 8gb 15.6 full hd i7577 5258blk pus windows
5936,a2978,15 ba009dx,high hp 15.6 pc amd a6 7310 quad core 4gb 500gb hdd amd radeon r4 rw hdmi hdmi dts windows 10 15 ba009dx windows,w2163,15 ba009dx,hp 15 ba009dx 15.6 amd a6 7310 2ghz 4gb ddr3 500gb hdd radeon r4 w10 windows
5937,a2979,14 ax010nr,hp stream pc 14 hd intel celeron n3060 4 gb 32 gb emmc office 365 for one 14 ax010nr windows,w2000,x7s45ua#aba,hp stream 14 ax020nr 14 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7s45ua#aba
5938,a2979,14 ax010nr,hp stream pc 14 hd intel celeron n3060 4 gb 32 gb emmc office 365 for one 14 ax010nr windows,w2171,14 ax010nr rf,manufacturer hp stream 14 ax010nr 14 intel celeron n3060 1.6ghz 4gb 32gb emmc win10 14 ax010nr rf
5939,a2979,14 ax010nr,hp stream pc 14 hd intel celeron n3060 4 gb 32 gb emmc office 365 for one 14 ax010nr windows,w4242,14 ax010wm,refurbished hp stream 14 windows 10 intel celeron n3060 4gb 32gb emmc 14 ax010wm
5940,a2979,14 ax010nr,hp stream pc 14 hd intel celeron n3060 4 gb 32 gb emmc office 365 for one 14 ax010nr windows,w4291,14 bw010nr rf,manufacturer hp 14 bw010nr 14 amd e2 9000e 1.5ghz 4gb 500gb windows 10 14 bw010nr rf microsoft
5941,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w2722,20fb002lus,lenovo thinkpad x1 carbon 14 core i7 6600u 16 gb 512 gb ssd 20fb002lus windows
5942,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w2991,20fb002rus,topseller x1 carbon i5 6200u 2.3g 8gb 256gb ssd 14in w10p dg lenovo 20fb002rus windows 7
5943,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3022,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 256gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5944,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3029,,lenovo thinkpad x1 carbon 4 windows 8.1 intel core i7 6600u 512gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5945,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3044,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 180gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5946,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3071,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 512gb nvme ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5947,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3072,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 256gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5948,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3105,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 512gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5949,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3106,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 512gb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5950,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3115,2017,2017 lenovo thinkpad x1 carbon 5th gen windows 7 intel core i7 7600u 180gb ssd 16gb 14 wqhd ips 2560x1440 
5951,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3116,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 128gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5952,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3117,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 128gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5953,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3121,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 512gb nvme ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5954,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3148,20fb002sus,lenovo thinkpad x1 carbon 14 core i7 6600u 8 gb 512 gb ssd 20fb002sus windows
5955,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3149,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 180gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5956,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3150,,lenovo thinkpad x1 carbon 4 windows 8.1 intel core i7 6600u 128gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5957,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3151,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 180gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5958,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3157,,lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 128gb ssd 14 ips wqhd 2560x1440 
5959,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3158,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 128gb ssd 14 ips wqhd 2560x1440 
5960,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3159,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 256gb ssd 14 ips wqhd 2560x1440 
5961,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3160,,lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 256gb ssd 14 ips wqhd 2560x1440 
5962,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3176,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 1tb ssd 16gb 14 fhd ips 1920x1080 intel hd 520 
5963,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3177,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 256gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5964,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3179,,lenovo thinkpad x1 carbon 4 windows 7 intel core i7 6600u 256gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5965,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3180,,lenovo thinkpad x1 carbon 4 windows 8.1 intel core i7 6600u 256gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5966,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3221,,lenovo thinkpad x1 carbon 4 windows 8.1 intel core i7 6600u 256gb nvme ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
5967,a298,20fb002lus,lenovo thinkpad x1 carbon 20fb002lus 14 wqhd 2560x1440 ips intel core i7 6600u 512gb ssd 16gb windows 7 professional,w3222,,lenovo thinkpad x1 carbon 4 windows 10 intel core i7 6600u 512gb ssd 16gb 14 wqhd ips 2560x1440 intel hd 520 
