id,product_title,brand,model,operating_system,extended_title
a2569,2018 hp touchscreen 15.6 intel i7 8550u 4ghz 16gb 250gb ssd hd windows 10 lid,hp,,windows 10,2018 hp touchscreen 15.6 intel i7 8550u 4ghz 16gb 250gb ssd hd windows 10 lid 
a2570,2018 acer 15.6 intel core i5 7200u 2.5ghz 12gb 256gb ssd intel hd 620 sd hdmi hd windows 10 ,acer,acer,windows 10,2018 acer 15.6 intel core i5 7200u 2.5ghz 12gb 256gb ssd intel hd 620 sd hdmi hd windows 10 
a2571,apple macbook 13.3 intel core i5 2.5ghz 500 gb 16gb ddr3 ,apple,,mac x,apple macbook 13.3 intel core i5 2.5ghz 500 gb 16gb ddr3 x
a2572,ctl 11.6 chromebook nl61 education intel celeron 1.6 ghz 4 gb 32 gb ssd nbcnl61 ,ctl,nbcnl61,chrome,ctl 11.6 chromebook nl61 education intel celeron 1.6 ghz 4 gb 32 gb ssd nbcnl61 
a2573,asus q534ux 2 1 15.6 4k touch 7gen i7 7500u gtx 950m 16gb 2tb hdd 512gb ssd,asus,q534ux bhi7t19,windows 10,asus q534ux 2 1 15.6 4k touch 7gen i7 7500u gtx 950m 16gb 2tb hdd 512gb ssd q534ux bhi7t19 windows 10
a2574,2018 hp 11.6 touch chromebook 1366 x 768 intel celeron n3060 2.48 ghz 2 mb cache 2 cores 4gb 16gb emmc intel hd 400 chrome os,hp laptop,,chrome os,2018 hp 11.6 touch chromebook 1366 x 768 intel celeron n3060 2.48 ghz 2 mb cache 2 cores 4gb 16gb emmc intel hd 400 chrome laptop
a2575,2017 lenovo thinkpad x270 12.5 fhd ips 1920x1080 intel core i7 7500u 2.7ghz 8gb ddr4 256gb sdd intel hd 620 windows 10 black,lenovo,lenovo x270,windows 10,2017 lenovo thinkpad x270 12.5 fhd ips 1920x1080 intel core i7 7500u 2.7ghz 8gb ddr4 256gb sdd intel hd 620 windows 10 
a2576,hp 455 g3 w4e07ut#aba 15.6 probook 1.80 ghz amd a10 seriesa10 8700p 16 gb ram1 tb windows 10,hp,w4e07ut#aba,windows 10,hp 455 g3 w4e07ut#aba 15.6 probook 1.80 ghz amd a10 seriesa10 8700p 16 gb ram1 tb windows 10 
a2577,hp 15.6 touch intel core i3 6gb 1tb intel hd 520 1 usb 3.0 port hdmi supermulti cd black,hp,6.06e 11,windows 10,hp 15.6 touch intel core i3 6gb 1tb intel hd 520 1 usb 3.0 port hdmi supermulti cd 6.06e 11 windows 10
a2578,msi gt83vr titan sli 253 ips level 18.4 hardcore gtx 1070 dual sli i7 7920hq 16gb 1tb windows 10 w built mechanical keyboard,msi,gt83vrsli253,windows 10 home,msi gt83vr titan sli 253 ips level 18.4 hardcore gtx 1070 dual sli i7 7920hq 16gb 1tb windows 10 w built mechanical gt83vrsli253 home
a2579,acer aspire e 11 es1 111m c40s 11.6 diamond ,acer,es1 111m c40s,windows 8,acer aspire e 11 es1 111m c40s 11.6 diamond windows 8
a2580,msi gt72vr dominator 448 17.3 120hz 5ms powerful core i7 7700hq gtx 1070 16gb 256gb ssd 1tb vr ready,msi,gt72vr dominator 448,windows 10,msi gt72vr dominator 448 17.3 120hz 5ms powerful core i7 7700hq gtx 1070 16gb 256gb ssd 1tb vr ready dominator 448 windows
a2581,2018 msi stealth 230 15.6” ultrathin laptopintel core i7 7700hq 3.8 ghz 16gb ddr4 2400 mhz 256gb nvme ssd 2tb vr ready 5400 rpmnvidia s gtx 1060 6g gddr5 wins10,msi flagship,,windows 10,2018 msi stealth 230 15.6” ultrathin laptopintel core i7 7700hq 3.8 ghz 16gb ddr4 2400 mhz 256gb nvme ssd 2tb vr ready 5400 rpmnvidia s gtx 1060 6g gddr5 wins10 windows
a2582,jumper ezpad 6 2 1 tablet 11.6 intel quad core ips 1080p 6gb 64gb tablets pc ,jumper,6 pro,,jumper ezpad 6 2 1 tablet 11.6 intel quad core ips 1080p 6gb 64gb tablets pc 
a2583,asus vivobook 15 n580vd ds76t i7 7700hq 32gb 256gb sata ssd 1tb hdd nvidia gtx 1050 4gb 15.6 4k uhd windows 10 touchscreen laptop,excaliberpc,n580vd ds76t,microsoft windows 10,asus vivobook 15 n580vd ds76t i7 7700hq 32gb 256gb sata ssd 1tb hdd nvidia gtx 1050 4gb 15.6 4k uhd windows 10 touchscreen excaliberpc microsoft
a2584,apple macbook 15 z0ub0002c touch bar 2.8ghz quad core intel core i7 16gb 512gb radeon 555 space mid 2017 ,apple,z0ub0002c,mac x,apple macbook 15 z0ub0002c touch bar 2.8ghz quad core intel core i7 16gb 512gb radeon 555 space mid 2017 x
a2585,hp pavilion 17.3 amd quad core a10 9600p 3.3ghz 4gb ddr3 500bb hdd usb 3.0 hdmi hd rj 45 windows 10 home,hp,7.18e 11,windows 10,hp pavilion 17.3 amd quad core a10 9600p 3.3ghz 4gb ddr3 500bb hdd usb 3.0 hdmi hd rj 45 windows 10 7.18e 11
a2586,dell xps 12 xpsu12 5327crbfb 12.5 convertible 2 1 touchscreen carbon fiber [discontinued manufacturer],dell,xpsu12 5327crbfb,windows 8,dell xps 12 xpsu12 5327crbfb 12.5 convertible 2 1 touchscreen carbon fiber [discontinued manufacturer] windows 8
a2587,chromebook 3380 13.3in non tch,,vnpvr,unknown,chromebook 3380 13.3in non tch vnpvr unknown
a2588,acer chromebook 15 cb5 571 c4t3 15.6 hd 2gb 16gb ssd ,acer,cb5 571 c4t3,chrome,acer chromebook 15 cb5 571 c4t3 15.6 hd 2gb 16gb ssd 
a2589,lenovo ideapad 17.3 hd pc intel core i5 7200u 8gb 1tb hdd rw dolby windows 10,lenovo,,windows 10,lenovo ideapad 17.3 hd pc intel core i5 7200u 8gb 1tb hdd rw dolby windows 10 
a2590,lenovo thinkpad p50 windows 10 intel xeon e3 1505m 64gb 2tb ssd 15.6 4k uhd ips 3840x2160 nvidia quadro m2000m pantone sensor,lenovo,thinkpad p50,windows 10 pro,lenovo thinkpad p50 windows 10 intel xeon e3 1505m 64gb 2tb ssd 15.6 4k uhd ips 3840x2160 nvidia quadro m2000m pantone sensor thinkpad
a2591,acer predator helios 300 17.3 full hd 7th gen intel core i7 7700hq 3.80ghz 32gb 1tb ssd 2tb hdd 6gb nvidia geforce gtx 1060 windows 10,acer,acer predator helios 300,windows 10 home,acer predator helios 300 17.3 full hd 7th gen intel core i7 7700hq 3.80ghz 32gb 1tb ssd 2tb hdd 6gb nvidia geforce gtx 1060 windows 10 home
a2592,hp touchsmart 15 f010dx 15.6 touch intel core i3 4gb 500gb dvd±rw cd rw windows 8.1 64 bit,hp,15 f010dx,windows 8 ,hp touchsmart 15 f010dx 15.6 touch intel core i3 4gb 500gb dvd±rw cd rw windows 8.1 8 
a2593,lenovo thinkpad yoga 260 2 1 12.5 touchscreen intel dual core i5 6200u 2.8 ghz 8gb ddr4 128gb ssd win 10 silver,lenovo,yoga 260,windows 10 pro,lenovo thinkpad yoga 260 2 1 12.5 touchscreen intel dual core i5 6200u 2.8 ghz 8gb ddr4 128gb ssd win 10 yoga windows pro
a2594,aspire 3 a315 51 31rd 15.6 i3 7100u 8gb 1tb windows 10,acer,nx.gnpaa.003,unknown,aspire 3 a315 51 31rd 15.6 i3 7100u 8gb 1tb windows 10 acer nx.gnpaa.003 unknown
a2595,dell d630 core 2 duo @ 2.0ghz 4gb. 120gb. dvd±rw wifi,dell,d630,windows 7 ,dell d630 core 2 duo @ 2.0ghz 4gb. 120gb. dvd±rw windows 7 
a2596,dell inspiron 3000 series 15.6 non touch intel core i3 4005u 4gb 500 gb windows 10,dell,i3542 5666red,windows 10 ,dell inspiron 3000 series 15.6 non touch intel core i3 4005u 4gb 500 gb windows 10 i3542 5666red 
a2597,dell latitude e5470 14” 0kr4w 14” hd i5 6300u 2.40ghz 8gb ddr4 128gb ssd windows 7 10 64 ,dell,0kr4w,windows 10 pro,dell latitude e5470 14” 0kr4w 14” hd i5 6300u 2.40ghz 8gb ddr4 128gb ssd windows 7 10 64 pro
a2598,2017 dell inspiron 13.3 fhd ips touchscreen convertible 7th intel core i5 8gb 256gb ssd maxxaudiobacklit keyboardwindows 10 8gb 256gb ssd ,upgradepro,,windows 10,2017 dell inspiron 13.3 fhd ips touchscreen convertible 7th intel core i5 8gb 256gb ssd maxxaudiobacklit keyboardwindows 10 8gb 256gb ssd upgradepro
a2599,dell xps 13ult 7144slv 13.3 touchscreen laptop,dell,xps13ult 7144slv,windows 8,dell xps 13ult 7144slv 13.3 touchscreen xps13ult 7144slv windows 8
a2600,2018 hp convertible 2in1 15.6 touchscreen fhd ips 1920 x 1080 intel core i7 8550u 4ghz 1tb 8gb ddr4 sdram 2gb radeon 530 dedicated win 10 2 warraty,hp flagship,,windows 10,2018 hp convertible 2in1 15.6 touchscreen fhd ips 1920 x 1080 intel core i7 8550u 4ghz 1tb 8gb ddr4 sdram 2gb radeon 530 dedicated win 10 2 warraty windows
a2601,2016 lenovo 15.6 intel core i7 6500u 2.50 ghz 8gb ddr3l 1tb hdd rw hdmi vga windows 10 64bit,lenovo,ideal pad,windows 10,2016 lenovo 15.6 intel core i7 6500u 2.50 ghz 8gb ddr3l 1tb hdd rw hdmi vga windows 10 64bit ideal pad
a2602,dell inspiron i3452 600blk 14 intel celeron n3050 2gb 32gb emmc windows 10 ,dell,i3452 600blk,other,dell inspiron i3452 600blk 14 intel celeron n3050 2gb 32gb emmc windows 10 other
a2603,thinkpad e570 core i7 75000u w10p64en 8.0gb 1x500gb sata 15.6 fhd ips 1920x,lenovo,20h50043us,unknown,thinkpad e570 core i7 75000u w10p64en 8.0gb 1x500gb sata 15.6 fhd ips 1920x lenovo 20h50043us unknown
a2604,dell inspiron 17 5000 series 5767 17.3 full hd 7th gen. intel core i7 7500u 3.50 ghz 32gb 1tb ssd 4gb amd radeon r7 m445 windows 10 pro,dell,dell inspiron i5767,windows 10 professional,dell inspiron 17 5000 series 5767 17.3 full hd 7th gen. intel core i7 7500u 3.50 ghz 32gb 1tb ssd 4gb amd radeon r7 m445 windows 10 i5767 professional
a2605,2018 hp 15.6 amd dual core a6 9220 apu 2.5ghz 4gb ddr4 512gb ssd usb 3.1 hd super windows 10 black,hp,hp,windows 10,2018 hp 15.6 amd dual core a6 9220 apu 2.5ghz 4gb ddr4 512gb ssd usb 3.1 hd super windows 10 
a2606,lenovo ideapad 15.6 hd intel dual core celeron n3060 1.6 ghz 4gb 500gb hdd rw hdmi windows 10 black,lenovo,fba_80t7000hus,windows 10,lenovo ideapad 15.6 hd intel dual core celeron n3060 1.6 ghz 4gb 500gb hdd rw hdmi windows 10 fba_80t7000hus windows
a2607,vizio ct14 a0 14 pc 1.80ghz intel core i3 3217u 4gb 128gb ssd windows 7 silver,vizio,ct14 a0,windows 7 ,vizio ct14 a0 14 pc 1.80ghz intel core i3 3217u 4gb 128gb ssd windows 7 vizio 7 
a2608,newest hp 11.6 hd touchscreen pc intel celeron n3060 dual core 4gb 16gb emmc chrome os,hp,,chrome os,newest hp 11.6 hd touchscreen pc intel celeron n3060 dual core 4gb 16gb emmc chrome 
a2609,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 128gb ssd 1tb hdd b&o 802.11ac hdmi usb c win 10,hp,hp pavilion,windows 10 64 bit,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 128gb ssd 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit
a2610,hp 17.3 fhd 1920 x 1080 ips 7th intel core i7 7500u 16gb ddr4 2tb hdd amd r7 m440 4gb hdmi windows 10 silver,hp,hp 17,windows,hp 17.3 fhd 1920 x 1080 ips 7th intel core i7 7500u 16gb ddr4 2tb hdd amd r7 m440 4gb hdmi windows 10 
a2611,alldocube cube 2 1 i7 t plus 11.6 1920 x 1080 hd touchscreen intel atom x5 z8350 2gb 32gb rom windows 10 64 support hdmi output ,alldocube,i7 tplus2,windows 10,alldocube cube 2 1 i7 t plus 11.6 1920 x 1080 hd touchscreen intel atom x5 z8350 2gb 32gb rom windows 10 64 support hdmi output i7 tplus2
a2612,2017 acer chromebook pc 15.6 fhd 1920x1080p intel celeron 4gb 16gb emmc 802.11ac hdmi 9 hour battery chrome white,acer,,chrome os,2017 acer chromebook pc 15.6 fhd 1920x1080p intel celeron 4gb 16gb emmc 802.11ac hdmi 9 hour battery chrome 
a2613,2018 lenovo ideapad 320 15.6 inches 1366x768 3x faster intel celeron dual core n3350 2.40ghz intel hd 500 4gb 1tb hddwindows 10,lenovo flagship,,windows 10,2018 lenovo ideapad 320 15.6 inches 1366x768 3x faster intel celeron dual core n3350 2.40ghz intel hd 500 4gb 1tb hddwindows 10 
a2614,2017 hp 14 hd sva brightview chromebook intel celeron 4gb 16gb ssd hdmi usb 3.0 chrome os,hp,hp 14 chromebook,chrome os,2017 hp 14 hd sva brightview chromebook intel celeron 4gb 16gb ssd hdmi usb 3.0 chrome hp chromebook
a2615,hp 14 hd pc intel dual core 1.6 ghz 2gb 32gb ssd hdmi usb 3.0 windows 10 ,hp,b01945w98c,windows 10 home,hp 14 hd pc intel dual core 1.6 ghz 2gb 32gb ssd hdmi usb 3.0 windows 10 b01945w98c home
a2616,prostar clevo pa71hs g 17.3” full hd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1070 256gb nvme ssd 1tb hdd windows 10 wi fi 1 warranty,prostar,pa71hs g,windows 10,prostar clevo pa71hs g 17.3” full hd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1070 256gb nvme ssd 1tb hdd windows 10 wi fi 1 prostar
a2617,asus c300sa ds02 rd chromebook 13.3 hd 16gb & 4gb ,asus,c300sa ds02 rd,chrome,asus c300sa ds02 rd chromebook 13.3 hd 16gb & 4gb asus
a2618,2018 lenovo 17.3 1600 x 900 intel core i5 7200 8gb ddr4 1tb windows 10 platinum gray,lenovo flagship,,windows 10,2018 lenovo 17.3 1600 x 900 intel core i5 7200 8gb ddr4 1tb windows 10 platinum laptop
a2619,dell latitude e5570 intel i7 6600u 8gb ddr4 500gb hdd amd radeon r7 m360 2gb win 10 pro,dell,,windows 10 professional,dell latitude e5570 intel i7 6600u 8gb ddr4 500gb hdd amd radeon r7 m360 2gb win 10 windows professional
a2620,msi ge72mvr apache 001 17.3 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd 256gb ssd,msi,ge72mvr001,microsoft windows 10,msi ge72mvr apache 001 17.3 intel core i7 7700hq 2.8ghz 16gb ddr4 1tb hdd 256gb ssd ge72mvr001 microsoft windows 10
a2621,dell inspiron 15.6 hd touchscreen pc 2018 intel i5 7200u 2.5ghz 8gb 2tb hdd rw intel hd 620 maxxaudio hdmi windows 10,dell,,windows 10,dell inspiron 15.6 hd touchscreen pc 2018 intel i5 7200u 2.5ghz 8gb 2tb hdd rw intel hd 620 maxxaudio hdmi windows 10 
a2622,acer chromebook 15 c910 c37p 15.6 chromebook 1.5 ghz intel celeron 3205u dual core 4gb 32gb ssd chrome ,acer,c910 c37p,chrome os,acer chromebook 15 c910 c37p 15.6 chromebook 1.5 ghz intel celeron 3205u dual core 4gb 32gb ssd chrome 
a2623,lenovo thinkpad p51 windows 10 intel xeon e3 1505m 64gb 4tb ssd 15.6 uhd 4k 3840x2160 nvidia quadro m2200m 4gb gpu secure reader,lenovo,thinkpad p51,windows 10 pro,lenovo thinkpad p51 windows 10 intel xeon e3 1505m 64gb 4tb ssd 15.6 uhd 4k 3840x2160 nvidia quadro m2200m 4gb gpu secure thinkpad
a2624,dell inspiron 15 7000 series i7537t 1122slv 15 touchscreen intel core i5 6gb ,dell,i7537t 1122slv,windows 8,dell inspiron 15 7000 series i7537t 1122slv 15 touchscreen intel core i5 6gb windows 8
a2625,hp pavilion 17.3 hd intel core i5 7200u 8gb ddr4 128g ssd 1tb hdd hdmi no driver windows 10 ,hp,001615 8g1thdd 128gssd,windows 10,hp pavilion 17.3 hd intel core i5 7200u 8gb ddr4 128g ssd 1tb hdd hdmi no driver windows 10 hp 001615 8g1thdd 128gssd
a2626,dell xps 13 9360 13.3 7th gen intel core i5 7200u 8gb 256gb nvme ssd machined win 10,,9360 6010,,dell xps 13 9360 13.3 7th gen intel core i5 7200u 8gb 256gb nvme ssd machined win 10 9360 6010
a2627,2018 acer 15.6 intel core i3 7100u 2.4ghz 4gb 128gb ssd intel hd 620 sd hdmi hd windows 10 ,acer,acer,windows 10,2018 acer 15.6 intel core i3 7100u 2.4ghz 4gb 128gb ssd intel hd 620 sd hdmi hd windows 10 
a2628,acer aspire v 17 nitro intel i7 nvidia geforce gtx1060 17.3” full hd tobii eye tracking.16gb ddr4 512gb ssd vn7 793g 758j,acer,vn7 793g 758j,windows 10,acer aspire v 17 nitro intel i7 nvidia geforce gtx1060 17.3” full hd tobii eye tracking.16gb ddr4 512gb ssd vn7 793g 758j windows
a2629,precision 3510 i5 64400 non,,24m27,,precision 3510 i5 64400 non 24m27
a2630,lenovo tp e475 ap 2.3 2c 14 4gb 500gb 1yr w10p 20h40006us,lenovo,20h40006us,unknown,lenovo tp e475 ap 2.3 2c 14 4gb 500gb 1yr w10p 20h40006us unknown
a2631,lenovo thinkpad x1 carbon touch 3rd 20bs003eus intel i7 5600u 14 wqhd multi touch 8gb 256gb ssd opal2 windows 8.1 64 bit,lenovo,20bs003eus,windows 8,lenovo thinkpad x1 carbon touch 3rd 20bs003eus intel i7 5600u 14 wqhd multi touch 8gb 256gb ssd opal2 windows 8.1 
a2632,lenovo 20j10046us tp 13 cel 1.8 4gb 128gb ssd cam bt w10p,,20j10046us,windows 10 pro,lenovo 20j10046us tp 13 cel 1.8 4gb 128gb ssd cam bt w10p windows pro
a2633,cuk hp omen 17 vr nvidia gtx 1070 8gb intel i7 7700hq 16gb 256gb ssd 1tb hdd best 17.3 full hd ips 120hz vr ready windows 10 computer,computer upgrade king,lt hp 0552 002,windows 10 x64 bit,cuk hp omen 17 vr nvidia gtx 1070 8gb intel i7 7700hq 16gb 256gb ssd 1tb hdd best 17.3 full hd ips 120hz vr ready windows 10 upgrade king lt hp 0552 002 x64 bit
a2634,hp probook 450 g5 15.6 touchscreen lcd intel core i5 8th gen i5 8250u quad core 4 core 1.60 ghz 8 gb ddr4 sdra 2ta30ut ,hp,2ta30ut,unknown,hp probook 450 g5 15.6 touchscreen lcd intel core i5 8th gen i5 8250u quad core 4 core 1.60 ghz 8 gb ddr4 sdra 2ta30ut unknown
a2635,asus g751jt 17 [2014 model],asus,g751jt db73,windows 8,asus g751jt 17 [2014 model] asus g751jt db73 windows 8
a2636,hp envy 15t pc full hd touchscreen intel i7 16gb 1tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 ,hp,hp envy 15t fhd touch,,hp envy 15t pc full hd touchscreen intel i7 16gb 1tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 hp
a2637,2016 dell inspiron 5000 touchscreen 15.6 fhd 6th intel core i5 6200u 2.8ghz 8 gb 1 tb hdd hdmi 802.11ac realsense 3d windows 10,dell,727363170767,windows 10,2016 dell inspiron 5000 touchscreen 15.6 fhd 6th intel core i5 6200u 2.8ghz 8 gb 1 tb hdd hdmi 802.11ac realsense 3d windows 10 727363170767
a2638,hp elitebook x360 1bt00ut#aba 13.3 2 1 silver,hp,1bt00ut#aba,windows 10 pro,hp elitebook x360 1bt00ut#aba 13.3 2 1 windows 10 pro
a2639,asus rog gl753ve 17.3 full hd 7th gen i7 7700hq 3.80 ghz 32gb 2tb solid state 4gb nvidia geforce gtx 1050ti windows 10 metalic black,asus,gl753ve,windows 10 pro,asus rog gl753ve 17.3 full hd 7th gen i7 7700hq 3.80 ghz 32gb 2tb solid state 4gb nvidia geforce gtx 1050ti windows 10 metalic asus
a2640,asus x551mav 15.6 intel celeron 2.16ghz 4gb 500gb hdd windows 8.1 black,asus,asus x551mav,windows 8 ,asus x551mav 15.6 intel celeron 2.16ghz 4gb 500gb hdd windows 8.1 8 
a2641,apple macbook 13 upgraded from mpxy2ll a touch bar 3.5ghz dual core intel core i7 1tb 16gb mid 2017 ,apple,z0uq00007,mac os,apple macbook 13 upgraded from mpxy2ll a touch bar 3.5ghz dual core intel core i7 1tb 16gb mid 2017 z0uq00007 os
a2642,hp pavilion 15t i5 6200u intel coreprocessor 6gb 1tb hdd windows 10 m7h64av,hp,m7h64av,other,hp pavilion 15t i5 6200u intel coreprocessor 6gb 1tb hdd windows 10 m7h64av other
a2643,lenovo thinkpad t470s intel core i5 7200u 4gb ddr4 180gb ssd 14 20hf005nus,lenovo,20hf005nus,windows 10 pro,lenovo thinkpad t470s intel core i5 7200u 4gb ddr4 180gb ssd 14 20hf005nus windows 10 pro
a2644,aorus x7 v7 kl4k4d i7 7820hk 16gb 512gb nvme ssd 1tb hdd gtx 1070 8gb 17.3 ips uhd windows 10 vr ready notebook,excaliberpc,x7 v7 kl4k4,microsoft windows 10,aorus x7 v7 kl4k4d i7 7820hk 16gb 512gb nvme ssd 1tb hdd gtx 1070 8gb 17.3 ips uhd windows 10 vr ready excaliberpc microsoft
a2645,premium 2018 hp 15.6 touchscreen intel 8th gen core i5 8250u 3.4ghz 8gb ddr4 128gb ssd intel hd 620 hd windows 10 ,hp,hp,windows 10,premium 2018 hp 15.6 touchscreen intel 8th gen core i5 8250u 3.4ghz 8gb ddr4 128gb ssd intel hd 620 hd windows 10 
a2646,asus transformer book chi t100chi c1 bk wx 10.1 laptop,asus,t100chi c1 bk wx ,windows 10,asus transformer book chi t100chi c1 bk wx 10.1 asus windows
a2647,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 16gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10,hp,hp pavilion,windows 10 64 bit,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 16gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit
a2648,asus fx73ve wh71 17.3 fhd pc intel i7 quad core 8gb 1tb hdd gtx 1050 ti 4gb 17.3 full hd 1920x1080 win 10 ,michaelelectronics2,,windows 10,asus fx73ve wh71 17.3 fhd pc intel i7 quad core 8gb 1tb hdd gtx 1050 ti 4gb 17.3 full hd 1920x1080 win 10 windows
a2649,alienware 17 r4 17.3 full hd 7th gen. intel core i7 7820hk 3.90 ghz 32gb 2tb solid state 8gb nvidia geforce gtx 1070 windows 10 pro,alienware,alienware 17 r4,windows 10 pro,alienware 17 r4 17.3 full hd 7th gen. intel core i7 7820hk 3.90 ghz 32gb 2tb solid state 8gb nvidia geforce gtx 1070 windows 10 
a2650,dell latitude 2016 e7470 i7 6600u 2.6ghz 16gb ddr4 512gb m.2sata ssd windows 10 pro,techwizards,,windows 10,dell latitude 2016 e7470 i7 6600u 2.6ghz 16gb ddr4 512gb m.2sata ssd windows 10 techwizards
a2651,hp envy x360 15m 15.6 full hd touch i7 7500u 16gb 1tb hdd silver,hp,15m bp011dx,windows 10,hp envy x360 15m 15.6 full hd touch i7 7500u 16gb 1tb hdd 15m bp011dx windows 10
a2652,acer aspire 14 full hd 1920x1080 touchscreen widescreen 2017 intel core i5 6200u 2.3ghz 8gb 128gb ssd 802.11ac hdmi sd windows 10 64 bit,acer 14 touchscreen i5 128g,acer 14 touchscreen i5 128g,windows 10,acer aspire 14 full hd 1920x1080 touchscreen widescreen 2017 intel core i5 6200u 2.3ghz 8gb 128gb ssd 802.11ac hdmi sd windows 10 acer 14 touchscreen i5 128g acer 14 touchscreen i5 128g
a2653,newest asus 2 1 convertible 15.6 full hd touchscreen intel core i7 7500u nvidia geforce 940mx 12gb 2t hdd 256g ssd windows 10,asus,,windows 10,newest asus 2 1 convertible 15.6 full hd touchscreen intel core i7 7500u nvidia geforce 940mx 12gb 2t hdd 256g ssd windows 10 
a2654,lenovo ideapad 720s 14 fhd ips intel core i5 7200u 8gb 256gb ssd windows 10 80xc0003us,lenovo,80xc0004us,windows 10 home,lenovo ideapad 720s 14 fhd ips intel core i5 7200u 8gb 256gb ssd windows 10 80xc0003us 80xc0004us
a2655,cuk asus n705ud vivobook & 17 full hd intel i7 8550u 32gb 500gb ssd 1tb hdd nvidia geforce gtx 1050 windows 10 star gray,computer upgrade king,n705ud,windows 10 home,cuk asus n705ud vivobook & 17 full hd intel i7 8550u 32gb 500gb ssd 1tb hdd nvidia geforce gtx 1050 windows 10 star upgrade king home
a2656,2016 dell inspiron 15 15.6 touchscreen amd a10 8700p 8gb 1tb hdd radeon r6 hdmi win 10 silver,dell,i5555 2866slv,win 10,2016 dell inspiron 15 15.6 touchscreen amd a10 8700p 8gb 1tb hdd radeon r6 hdmi win 10 i5555 2866slv
a2657,2016 hp pavilion 15.6 full hd intel core i5 6200u 6gb 1tb hdd 7.5 hour battery life rw hdmi windows 10,hp,pavilion 15,windows 10,2016 hp pavilion 15.6 full hd intel core i5 6200u 6gb 1tb hdd 7.5 hour battery life rw hdmi windows 10 
a2658,vaio z intel core i7 6567u 8gb 256gb ssd wqhd windows 10 ,vaio,vjz131x0111s,windows 10,vaio z intel core i7 6567u 8gb 256gb ssd wqhd windows 10 vjz131x0111s
a2659,hp 15 intel pentium n3710 4gb 1tb windows 10 15 bs010nr ,hp,15 bs010nr,windows 10,hp 15 intel pentium n3710 4gb 1tb windows 10 15 bs010nr 
a2660,premium 2018 hp envy x360 15.6 fhd touchscreen amd quad core ryzen 5 2500u 8gb ddr4 128gb ssd 1tb hdd b&o speakers hd windows 10 ,hp,hp,windows 10,premium 2018 hp envy x360 15.6 fhd touchscreen amd quad core ryzen 5 2500u 8gb ddr4 128gb ssd 1tb hdd b&o speakers hd windows 10 
a2661,dell inspiron 14 hd 1366 x 768 pc intel celeron 1.6ghz 2gb 32gb emmc hdmi maxxaudio windows 10 black,dell,dell inspirion 3000,windows 10,dell inspiron 14 hd 1366 x 768 pc intel celeron 1.6ghz 2gb 32gb emmc hdmi maxxaudio windows 10 dell inspirion 3000
